FID,the_geom,code,timestamp,air_pressure,air_temperature,relative_humidity,precipitation,wind_speed,wind_direction,qc_flags
aws_10min.fid--18bb3085_18f8bd049eb_-5a55,POINT (4.358 50.797),6447,2024-04-17T21:20:00,1001.84,2.82,96.69,0,,261.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a54,POINT (4.358 50.797),6447,2024-04-17T21:30:00,1001.96,2.84,97.53,0,,236.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a53,POINT (4.358 50.797),6447,2024-04-17T21:40:00,1002.08,2.64,98.06,0,,236.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a52,POINT (4.358 50.797),6447,2024-04-17T21:50:00,1002.08,2.45,98.87,0,,243.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a51,POINT (4.358 50.797),6447,2024-04-17T22:00:00,1002.2,2.23,98.93,0,,239.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a50,POINT (4.358 50.797),6447,2024-04-17T22:10:00,1002.29,2.25,98.78,0,,235.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a4f,POINT (4.358 50.797),6447,2024-04-17T22:20:00,1002.36,2.21,99.04,0,,233.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a4e,POINT (4.358 50.797),6447,2024-04-17T22:30:00,1002.56,1.92,98.78,0,,243,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a4d,POINT (4.358 50.797),6447,2024-04-17T22:40:00,1002.68,1.94,99.23,0,,246.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a4c,POINT (4.358 50.797),6447,2024-04-17T22:50:00,1002.8,2.18,99.56,0,,258.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a4b,POINT (4.358 50.797),6447,2024-04-17T23:00:00,1002.8,2.39,99.64,0,,250.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a4a,POINT (4.358 50.797),6447,2024-04-17T23:10:00,1002.92,2.63,99.04,0,,244.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a49,POINT (4.358 50.797),6447,2024-04-17T23:20:00,1002.92,2.74,99.45,0,,270,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a48,POINT (4.358 50.797),6447,2024-04-17T23:30:00,1002.92,2.94,99.22,0,,259.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a47,POINT (4.358 50.797),6447,2024-04-17T23:40:00,1003.04,2.89,99.27,0,,265.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a46,POINT (4.358 50.797),6447,2024-04-17T23:50:00,1003.04,3.08,98.63,0,,251.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a45,POINT (4.358 50.797),6447,2024-04-18T00:00:00,1003.13,3.2,97.87,0,,249,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a44,POINT (4.358 50.797),6447,2024-04-18T00:10:00,1003.04,3.23,97.61,0,,239.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a43,POINT (4.358 50.797),6447,2024-04-18T00:20:00,1003.16,3.23,97.51,0,,261.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a42,POINT (4.358 50.797),6447,2024-04-18T00:30:00,1003.28,3.23,97.78,0,,271.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a41,POINT (4.358 50.797),6447,2024-04-18T00:40:00,1003.28,3.37,97.64,0,,282.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a40,POINT (4.358 50.797),6447,2024-04-18T00:50:00,1003.28,3.48,97.77,0,,282.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a3f,POINT (4.358 50.797),6447,2024-04-18T01:00:00,1003.28,3.55,97.65,0,,289.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a3e,POINT (4.358 50.797),6447,2024-04-18T01:10:00,1003.4,3.56,97.54,0,,288.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a3d,POINT (4.358 50.797),6447,2024-04-18T01:20:00,1003.4,3.51,97.89,0,,288.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a3c,POINT (4.358 50.797),6447,2024-04-18T01:30:00,1003.52,3.44,97.94,0,,302.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a3b,POINT (4.358 50.797),6447,2024-04-18T01:40:00,1003.58,3.37,98.28,0,,304.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a3a,POINT (4.358 50.797),6447,2024-04-18T01:50:00,1003.7,3.39,98.29,0,,303.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a39,POINT (4.358 50.797),6447,2024-04-18T02:00:00,1003.76,3.48,98.55,0,,301.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a38,POINT (4.358 50.797),6447,2024-04-18T02:10:00,1003.88,3.58,98.41,0,,307.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a37,POINT (4.358 50.797),6447,2024-04-18T02:20:00,1004,3.6,97.93,0,,314.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a36,POINT (4.358 50.797),6447,2024-04-18T02:30:00,1004.12,3.52,97.78,0,,315.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a35,POINT (4.358 50.797),6447,2024-04-18T02:40:00,1004.24,3.31,98.05,0,,325.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a34,POINT (4.358 50.797),6447,2024-04-18T02:50:00,1004.24,3.39,98.43,0,,325.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a33,POINT (4.358 50.797),6447,2024-04-18T03:00:00,1004.36,3.51,98.69,0,,319.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a32,POINT (4.358 50.797),6447,2024-04-18T03:10:00,1004.48,3.68,97.95,0,,328,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a31,POINT (4.358 50.797),6447,2024-04-18T03:20:00,1004.59,3.71,97.19,0,,324.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a30,POINT (4.358 50.797),6447,2024-04-18T03:30:00,1004.56,3.64,96.84,0,,320.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a2f,POINT (4.358 50.797),6447,2024-04-18T03:40:00,1004.65,3.49,97.69,0,,311.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a2e,POINT (4.358 50.797),6447,2024-04-18T03:50:00,1004.72,3.31,98.62,0,,312.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a2d,POINT (4.358 50.797),6447,2024-04-18T04:00:00,1004.95,3.28,98.85,0,,308,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a2c,POINT (4.358 50.797),6447,2024-04-18T04:10:00,1005.08,3.34,99.22,0,,317.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a2b,POINT (4.358 50.797),6447,2024-04-18T04:20:00,1005.2,3.44,99.11,0,,319.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a2a,POINT (4.358 50.797),6447,2024-04-18T04:30:00,1005.32,3.58,98.72,0,,325.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a29,POINT (4.358 50.797),6447,2024-04-18T04:40:00,1005.44,3.66,98.68,0,,323,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a28,POINT (4.358 50.797),6447,2024-04-18T04:50:00,1005.56,3.68,98,0,,341.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a27,POINT (4.358 50.797),6447,2024-04-18T05:00:00,1005.8,3.74,97.71,0,,343.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a26,POINT (4.358 50.797),6447,2024-04-18T05:10:00,1006.02,3.89,97.37,0,,338.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a25,POINT (4.358 50.797),6447,2024-04-18T05:20:00,1006.21,3.99,97.26,0,,348.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a24,POINT (4.358 50.797),6447,2024-04-18T05:30:00,1006.4,4.12,97.22,0,,354.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a23,POINT (4.358 50.797),6447,2024-04-18T05:40:00,1006.49,4.25,95.22,0,,7.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a22,POINT (4.358 50.797),6447,2024-04-18T05:50:00,1006.64,4.27,94.69,0,,354.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a21,POINT (4.358 50.797),6447,2024-04-18T06:00:00,1006.76,4.33,94.15,0,,4.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a20,POINT (4.358 50.797),6447,2024-04-18T06:10:00,1007,4.54,93.44,0,,358.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a1f,POINT (4.358 50.797),6447,2024-04-18T06:20:00,1007.12,4.82,92.14,0,,355.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a1e,POINT (4.358 50.797),6447,2024-04-18T06:30:00,1007.24,5.04,90.33,0,,5.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a1d,POINT (4.358 50.797),6447,2024-04-18T06:40:00,1007.36,5.23,88.08,0,,19,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a1c,POINT (4.358 50.797),6447,2024-04-18T06:50:00,1007.44,5.46,88.01,0,,19.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a1b,POINT (4.358 50.797),6447,2024-04-18T07:00:00,1007.52,5.63,86.67,0,,36.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a1a,POINT (4.358 50.797),6447,2024-04-18T07:10:00,1007.6,5.89,85.23,0,,27,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a19,POINT (4.358 50.797),6447,2024-04-18T07:20:00,1007.72,6.14,84.48,0,,10,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a18,POINT (4.358 50.797),6447,2024-04-18T07:30:00,1007.96,6.41,81.38,0,,22.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a17,POINT (4.358 50.797),6447,2024-04-18T07:40:00,1008.08,6.83,78.21,0,,0.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a16,POINT (4.358 50.797),6447,2024-04-18T07:50:00,1008.08,7.05,74.34,0,,17.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a15,POINT (4.358 50.797),6447,2024-04-18T08:00:00,1008.2,7.54,74,0,,17.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a14,POINT (4.358 50.797),6447,2024-04-18T08:10:00,1008.32,7.57,71.05,0,,13,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a13,POINT (4.358 50.797),6447,2024-04-18T08:20:00,1008.44,7.52,71.79,0,,2.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a12,POINT (4.358 50.797),6447,2024-04-18T08:30:00,1008.45,7.91,70,0,,12.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a11,POINT (4.358 50.797),6447,2024-04-18T08:40:00,1008.44,8.25,68.02,0,,42.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a10,POINT (4.358 50.797),6447,2024-04-18T08:50:00,1008.68,8.35,66.24,0,,20.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a0f,POINT (4.358 50.797),6447,2024-04-18T09:00:00,1008.56,8.77,66.39,0,,35,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a0e,POINT (4.358 50.797),6447,2024-04-18T09:10:00,1008.68,8.7,64.45,0,,13.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a0d,POINT (4.358 50.797),6447,2024-04-18T09:20:00,1008.92,8.7,63.34,0,,19.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5a0c,POINT (4.358 50.797),6447,2024-04-18T09:30:00,1009.01,8.94,61.82,0,,19.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
